sampleid	Brouns_C.20151106	CazaresVinuesa_PARAISO_C	CazaresVinuesa_TEMIXCO_C	Cho_C.20160208	Cinek_bin08_primerC.20151120	Cinek_bin11_primerC.20151120	Cinek_bin12_primerC.20151120	Cinek_bin13_primerC.20151120	Cinek_bin14_primerC.20151120	Cinek_bin15_primerC.20151120	Cinek_bin16_primerC.20151120	Cinek_bin55_primerC.20151120	Cinek_bin56_primerC.20151120	Cinek_bin79_primerC.20151120	Decewicz_Dziewit_Lodz_Cseq1.20160126	Decewicz_Dziewit_Lodz_Cseq1.20160303	Decewicz_Dziewit_Lodz_Cseq2.20160126	Decewicz_Dziewit_Lodz_Cseq2.20160303	Decewicz_Dziewit_Lodz_Cseq3.20160303	Decewicz_Dziewit_Lodz_Cseq4.20160303	Decewicz_Dziewit_Lodz_Cseq5.20160303	Decewicz_Dziewit_Oswiecim_Cseq1.20160126	Decewicz_Dziewit_Oswiecim_Cseq1.20160303	Decewicz_Dziewit_Oswiecim_Cseq2.20160303	Decewicz_Dziewit_Oswiecim_Cseq3.20160303	Decewicz_Dziewit_Oswiecim_Cseq4.20160303	Decewicz_Dziewit_Oswiecim_Cseq5.20160303	Decewicz_Dziewit_Warsaw_Cseq1.20160126	Decewicz_Dziewit_Warsaw_Cseq1.20160303	Decewicz_Dziewit_Warsaw_Cseq2.20160303	Decewicz_Dziewit_Warsaw_Cseq3.20160303	Decewicz_Dziewit_Warsaw_Cseq4.20160303	Decewicz_Dziewit_Warsaw_Cseq5.20160303	Decewicz_Dziewit_Wyszkow_Cseq1.20160126	Decewicz_Dziewit_Wyszkow_Cseq1.20160303	Decewicz_Dziewit_Wyszkow_Cseq2.20160126	Decewicz_Dziewit_Wyszkow_Cseq2.20160303	Decewicz_Dziewit_Wyszkow_Cseq3.20160303	Decewicz_Dziewit_Wyszkow_Cseq4.20160303	Decewicz_Dziewit_Wyszkow_Cseq5.20160303	Desnues_stool3_primerC.20151217	DiazMunoz_Davis1_C	DiazMunoz_Davis3_C	DiazMunoz_NYC_C	Edwards_C.20151012.S1	Edwards_C.20151012.S2	Edwards_C.20151012.S3	Edwards_C.20151012.S4	Edwards_C.20151209.S1	Edwards_C.20151209.S2	Edwards_C.20151209.S3	Edwards_C.20151209.S4	Fineran_Dunedin_C	Fineran_Greymouth_C	Lavigne.PrimerC.20160126	Mazankova_primerC_1.20151201	Mazankova_primerC_17.20151201	Mazankova_primerC_18.20151201	Mazankova_primerC_19.20151201	Mazankova_primerC_2.20151201	Mazankova_primerC_20.20151201	Mazankova_primerC_22.20151201	Mazankova_primerC_23.20151201	Mazankova_primerC_4.20151201	Mazankova_primerC_5.20151201	Mazankova_primerC_6.20151201	Mazankova_primerC_7.20151201	Mazankova_primerC_9.20151201	Muniesa_1.1_Gav_primerC.201510	Muniesa_E13_Gav_primerC.201405	Muniesa_E14_ElPratdeLlobregat_primerC.201401	Muniesa_E1_Gav_primerC.201510	Muniesa_E23_Gav_primerC.201406	Muniesa_E2_Gav_primerC.201510	Muniesa_E32_Girona_primerC.201505	Muniesa_E4_Gav_primerC.201311	Muniesa_E7_Gav_primerC.201401	Muniesa_E8_ElPratdeLlobregat_primerC.201401	Nigro_C.20161212.SandIsland	Nigro_C.20161212.Waianae	Qimron_Jericho_C_20151202	Qimron_Qalqilyah_C_20151202	Qimron_Ramallah_C_20151202	Qimron_Salfit_C_20151202	Quan_C.20160320.S1	Quan_C.20160320.S10	Quan_C.20160320.S11	Quan_C.20160320.S12	Quan_C.20160320.S13	Quan_C.20160320.S14	Quan_C.20160320.S15	Quan_C.20160320.S16	Quan_C.20160320.S17	Quan_C.20160320.S18	Quan_C.20160320.S19	Quan_C.20160320.S2	Quan_C.20160320.S3	Quan_C.20160320.S4	Quan_C.20160320.S5	Quan_C.20160320.S6	Quan_C.20160320.S7	Quan_C.20160320.S8	Quan_C.20160320.S9	Santos_C25.20160225	Santos_C27.20160225	Santos_C30.20160225	Santos_C32.20160225	Santos_C33.20160225	Santos_C35.20160225	Strain_primerC.20151215	Tyakht_Nov_282_C	Tyakht_Nov_287_C	Tyakht_OM_178_C	Tyakht_SAR_275_C	Tyakht_Spb_105_45P_C	Tyakht_Spb_73_13P_C	Tyakht_Spb_74_14P_C	Wagemans_C.20160412	Zambrano_C.20160412.s1	Zambrano_C.20160412.s2	crAssphage_C
DiazMunoz_Davis3_C	8726.04033754	3085.42870558	3083.28847667	9109.82656686	8459.87550701	8459.87550701	8459.87550701	8459.87550701	8459.87550701	8459.87550701	8459.87550701	8459.87550701	8459.87550701	8459.87550701	9286.56377989	9286.56377989	9286.56377989	9286.56377989	9286.56377989	9286.56377989	9286.56377989	9449.05546297	9449.05546297	9449.05546297	9449.05546297	9449.05546297	9449.05546297	9279.59857308	9279.59857308	9279.59857308	9279.59857308	9279.59857308	9279.59857308	9272.54278129	9272.54278129	9272.54278129	9272.54278129	9272.54278129	9272.54278129	9272.54278129	9469.85783771	9.49651002884e-05	0	4038.08940013	735.089483788	735.638854308	723.843507098	728.211416314	735.089483788	735.638854308	723.843507098	728.211416314	11574.3241659	11282.4945822	8772.90190076	9252.73043151	9194.25236766	9431.47318748	9421.62468002	9421.7442123	9327.65155098	9437.01212186	9260.36264442	9368.23922047	9431.47318748	9252.73043151	9327.65155098	9263.22676813	9459.84317211	9459.84317211	9463.55490087	9459.84317211	9459.84317211	9459.84317211	9462.24760776	9459.84317211	9459.84317211	9463.55490087	3948.1607947	3964.43759344	11836.0876901	11786.8380003	11822.9950028	11803.7244015	9866.85978774	9866.85978774	9866.85978774	9866.85978774	9866.85978774	9866.85978774	9866.85978774	9866.85978774	9866.85978774	9866.85978774	9866.85978774	9866.85978774	9866.85978774	9866.85978774	9866.85978774	9866.85978774	9866.85978774	9866.85978774	9866.85978774	9004.91170693	9004.91170693	9004.91170693	9004.91170693	9004.91170693	9004.91170693	8062.1374522	9355.39890011	9355.39890011	9591.31964988	9948.74987157	8800.26090665	8800.26090665	8800.26090665	8779.37781653	6100.31280772	6100.31280772	12705.3137621
DiazMunoz_NYC_C	5938.79887363	3417.98429918	3416.20712356	6237.44656638	6495.3973357	6495.3973357	6495.3973357	6495.3973357	6495.3973357	6495.3973357	6495.3973357	6495.3973357	6495.3973357	6495.3973357	6786.41923846	6786.41923846	6786.41923846	6786.41923846	6786.41923846	6786.41923846	6786.41923846	6880.26549753	6880.26549753	6880.26549753	6880.26549753	6880.26549753	6880.26549753	6846.31851588	6846.31851588	6846.31851588	6846.31851588	6846.31851588	6846.31851588	6860.68706954	6860.68706954	6860.68706954	6860.68706954	6860.68706954	6860.68706954	6860.68706954	6309.35987141	4038.08940013	4038.08940013	0	3885.76201663	3903.46044358	3902.75884354	3889.3867314	3885.76201663	3903.46044358	3902.75884354	3889.3867314	14913.1015094	14739.8423597	5904.45331008	6524.35126258	6519.29971325	6827.73669007	6743.34934626	6743.60044034	6683.32077301	6762.79503966	6568.39969038	6634.88387106	6827.73669007	6524.35126258	6683.32077301	6573.85845146	6158.1079571	6158.1079571	6164.41735672	6158.1079571	6158.1079571	6158.1079571	6167.34545248	6158.1079571	6158.1079571	6164.41735672	7986.21878872	8002.30730709	9181.50064275	9123.4171333	9159.93001829	9145.40430439	11854.3121662	11854.3121662	11854.3121662	11854.3121662	11854.3121662	11854.3121662	11854.3121662	11854.3121662	11854.3121662	11854.3121662	11854.3121662	11854.3121662	11854.3121662	11854.3121662	11854.3121662	11854.3121662	11854.3121662	11854.3121662	11854.3121662	5419.43082701	5419.43082701	5419.43082701	5419.43082701	5419.43082701	5419.43082701	5004.89848994	9142.12300123	9142.12300123	8969.80823848	8253.1922111	6904.46799462	6904.46799462	6904.46799462	5907.58612199	4011.2625786	4011.2625786	8669.78065407
Edwards_C.20151012.S1	9043.06299932	2385.15313159	2383.13940437	9416.12432299	8923.55045595	8923.55045595	8923.55045595	8923.55045595	8923.55045595	8923.55045595	8923.55045595	8923.55045595	8923.55045595	8923.55045595	9674.7939136	9674.7939136	9674.7939136	9674.7939136	9674.7939136	9674.7939136	9674.7939136	9827.18295755	9827.18295755	9827.18295755	9827.18295755	9827.18295755	9827.18295755	9680.54519103	9680.54519103	9680.54519103	9680.54519103	9680.54519103	9680.54519103	9677.38826379	9677.38826379	9677.38826379	9677.38826379	9677.38826379	9677.38826379	9677.38826379	9712.55713491	735.089483788	735.089483788	3885.76201663	0	17.891979804	19.3700259252	7.41524608561	0.0	17.891979804	19.3700259252	7.41524608561	11398.3787382	11136.9548798	9073.06084472	9593.66701099	9545.23747269	9802.16221738	9776.69509585	9776.8447361	9687.8231878	9793.25393534	9609.18161956	9710.51000016	9802.16221738	9593.66701099	9687.8231878	9612.65186391	9663.34618822	9663.34618822	9667.8665976	9663.34618822	9663.34618822	9663.34618822	9667.75740647	9663.34618822	9663.34618822	9667.8665976	4211.15027633	4232.84643315	12243.8843674	12191.7408629	12228.6865996	12210.0711232	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	9111.50484366	9111.50484366	9111.50484366	9111.50484366	9111.50484366	9111.50484366	8303.20145268	10039.2082452	10039.2082452	10245.8449552	10486.3200383	9282.90466991	9282.90466991	9282.90466991	9078.92470865	5464.74291107	5464.74291107	12507.1006677
Edwards_C.20151012.S2	9059.28069235	2391.0373843	2389.03511807	9432.48386205	8937.54530012	8937.54530012	8937.54530012	8937.54530012	8937.54530012	8937.54530012	8937.54530012	8937.54530012	8937.54530012	8937.54530012	9690.12754165	9690.12754165	9690.12754165	9690.12754165	9690.12754165	9690.12754165	9690.12754165	9842.67347456	9842.67347456	9842.67347456	9842.67347456	9842.67347456	9842.67347456	9695.68712336	9695.68712336	9695.68712336	9695.68712336	9695.68712336	9695.68712336	9692.46927409	9692.46927409	9692.46927409	9692.46927409	9692.46927409	9692.46927409	9692.46927409	9729.53463862	735.638854308	735.638854308	3903.46044358	17.891979804	0	11.9587314979	16.7635148382	17.891979804	0.0	11.9587314979	16.7635148382	11380.9825569	11119.3889678	9089.46571877	9609.63584427	9561.07626159	9817.75526719	9792.49619706	9792.64545448	9703.55119322	9809.04081886	9625.05236845	9726.46979415	9817.75526719	9609.63584427	9703.55119322	9628.51509743	9680.61124397	9680.61124397	9685.12644617	9680.61124397	9680.61124397	9680.61124397	9685.00921798	9680.61124397	9680.61124397	9685.12644617	4195.08954614	4216.84314924	12259.1067435	12207.0040087	12243.9404453	12225.3133832	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	9129.23323565	9129.23323565	9129.23323565	9129.23323565	9129.23323565	9129.23323565	8320.12165169	10046.0711366	10046.0711366	10254.2842145	10498.7872286	9296.54674331	9296.54674331	9296.54674331	9095.33642533	5473.8263633	5473.8263633	12524.1099319
Edwards_C.20151012.S3	9052.11193963	2401.26848184	2399.26201427	9425.49907367	8928.33323521	8928.33323521	8928.33323521	8928.33323521	8928.33323521	8928.33323521	8928.33323521	8928.33323521	8928.33323521	8928.33323521	9681.99134505	9681.99134505	9681.99134505	9681.99134505	9681.99134505	9681.99134505	9681.99134505	9834.68949973	9834.68949973	9834.68949973	9834.68949973	9834.68949973	9834.68949973	9687.37344028	9687.37344028	9687.37344028	9687.37344028	9687.37344028	9687.37344028	9684.10109787	9684.10109787	9684.10109787	9684.10109787	9684.10109787	9684.10109787	9684.10109787	9723.50965934	723.843507098	723.843507098	3902.75884354	19.3700259252	11.9587314979	0	13.6647009498	19.3700259252	11.9587314979	0.0	13.6647009498	11386.1051493	11124.0235706	9082.54294687	9602.16485208	9553.45815733	9809.87486043	9784.83614289	9784.98498118	9695.81227195	9801.36521185	9617.46972326	9718.98812437	9809.87486043	9602.16485208	9695.81227195	9620.92404326	9675.16966607	9675.16966607	9679.67307579	9675.16966607	9675.16966607	9675.16966607	9679.53776689	9675.16966607	9675.16966607	9679.67307579	4192.14195965	4213.81163069	12250.8612751	12198.7964309	12235.724132	12217.0863599	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	9125.22097646	9125.22097646	9125.22097646	9125.22097646	9125.22097646	9125.22097646	8313.99664952	10034.3201998	10034.3201998	10242.8050954	10488.6796683	9287.10180286	9287.10180286	9287.10180286	9088.42299669	5482.65785239	5482.65785239	12525.40198
Edwards_C.20151012.S4	9042.51794498	2392.56488243	2390.55130721	9415.72111355	8921.287002	8921.287002	8921.287002	8921.287002	8921.287002	8921.287002	8921.287002	8921.287002	8921.287002	8921.287002	9673.4746027	9673.4746027	9673.4746027	9673.4746027	9673.4746027	9673.4746027	9673.4746027	9825.98985307	9825.98985307	9825.98985307	9825.98985307	9825.98985307	9825.98985307	9679.07696565	9679.07696565	9679.07696565	9679.07696565	9679.07696565	9679.07696565	9675.87383935	9675.87383935	9675.87383935	9675.87383935	9675.87383935	9675.87383935	9675.87383935	9712.86403024	728.211416314	728.211416314	3889.3867314	7.41524608561	16.7635148382	13.6647009498	0	7.41524608561	16.7635148382	13.6647009498	0.0	11397.4426039	11135.6905571	9072.70432182	9592.88674032	9544.34028784	9801.05384963	9775.7647466	9775.91405132	9686.82931002	9792.31114663	9608.31282182	9709.72148587	9801.05384963	9592.88674032	9686.82931002	9611.77637253	9664.06433978	9664.06433978	9668.57657774	9664.06433978	9664.06433978	9664.06433978	9668.45483902	9664.06433978	9664.06433978	9668.57657774	4205.74095247	4227.4005623	12242.4784678	12190.3666328	12227.3051284	12208.680636	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	9113.17524236	9113.17524236	9113.17524236	9113.17524236	9113.17524236	9113.17524236	8303.4344673	10033.8138242	10033.8138242	10240.9717456	10483.1794666	9280.42321481	9280.42321481	9280.42321481	9078.57529153	5472.05267545	5472.05267545	12511.7491828
Edwards_C.20151209.S1	9043.06299932	2385.15313159	2383.13940437	9416.12432299	8923.55045595	8923.55045595	8923.55045595	8923.55045595	8923.55045595	8923.55045595	8923.55045595	8923.55045595	8923.55045595	8923.55045595	9674.7939136	9674.7939136	9674.7939136	9674.7939136	9674.7939136	9674.7939136	9674.7939136	9827.18295755	9827.18295755	9827.18295755	9827.18295755	9827.18295755	9827.18295755	9680.54519103	9680.54519103	9680.54519103	9680.54519103	9680.54519103	9680.54519103	9677.38826379	9677.38826379	9677.38826379	9677.38826379	9677.38826379	9677.38826379	9677.38826379	9712.55713491	735.089483788	735.089483788	3885.76201663	0.0	17.891979804	19.3700259252	7.41524608561	0	17.891979804	19.3700259252	7.41524608561	11398.3787382	11136.9548798	9073.06084472	9593.66701099	9545.23747269	9802.16221738	9776.69509585	9776.8447361	9687.8231878	9793.25393534	9609.18161956	9710.51000016	9802.16221738	9593.66701099	9687.8231878	9612.65186391	9663.34618822	9663.34618822	9667.8665976	9663.34618822	9663.34618822	9663.34618822	9667.75740647	9663.34618822	9663.34618822	9667.8665976	4211.15027633	4232.84643315	12243.8843674	12191.7408629	12228.6865996	12210.0711232	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	10578.7855713	9111.50484366	9111.50484366	9111.50484366	9111.50484366	9111.50484366	9111.50484366	8303.20145268	10039.2082452	10039.2082452	10245.8449552	10486.3200383	9282.90466991	9282.90466991	9282.90466991	9078.92470865	5464.74291107	5464.74291107	12507.1006677
Edwards_C.20151209.S2	9059.28069235	2391.0373843	2389.03511807	9432.48386205	8937.54530012	8937.54530012	8937.54530012	8937.54530012	8937.54530012	8937.54530012	8937.54530012	8937.54530012	8937.54530012	8937.54530012	9690.12754165	9690.12754165	9690.12754165	9690.12754165	9690.12754165	9690.12754165	9690.12754165	9842.67347456	9842.67347456	9842.67347456	9842.67347456	9842.67347456	9842.67347456	9695.68712336	9695.68712336	9695.68712336	9695.68712336	9695.68712336	9695.68712336	9692.46927409	9692.46927409	9692.46927409	9692.46927409	9692.46927409	9692.46927409	9692.46927409	9729.53463862	735.638854308	735.638854308	3903.46044358	17.891979804	0.0	11.9587314979	16.7635148382	17.891979804	0	11.9587314979	16.7635148382	11380.9825569	11119.3889678	9089.46571877	9609.63584427	9561.07626159	9817.75526719	9792.49619706	9792.64545448	9703.55119322	9809.04081886	9625.05236845	9726.46979415	9817.75526719	9609.63584427	9703.55119322	9628.51509743	9680.61124397	9680.61124397	9685.12644617	9680.61124397	9680.61124397	9680.61124397	9685.00921798	9680.61124397	9680.61124397	9685.12644617	4195.08954614	4216.84314924	12259.1067435	12207.0040087	12243.9404453	12225.3133832	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	10574.6373846	9129.23323565	9129.23323565	9129.23323565	9129.23323565	9129.23323565	9129.23323565	8320.12165169	10046.0711366	10046.0711366	10254.2842145	10498.7872286	9296.54674331	9296.54674331	9296.54674331	9095.33642533	5473.8263633	5473.8263633	12524.1099319
Edwards_C.20151209.S3	9052.11193963	2401.26848184	2399.26201427	9425.49907367	8928.33323521	8928.33323521	8928.33323521	8928.33323521	8928.33323521	8928.33323521	8928.33323521	8928.33323521	8928.33323521	8928.33323521	9681.99134505	9681.99134505	9681.99134505	9681.99134505	9681.99134505	9681.99134505	9681.99134505	9834.68949973	9834.68949973	9834.68949973	9834.68949973	9834.68949973	9834.68949973	9687.37344028	9687.37344028	9687.37344028	9687.37344028	9687.37344028	9687.37344028	9684.10109787	9684.10109787	9684.10109787	9684.10109787	9684.10109787	9684.10109787	9684.10109787	9723.50965934	723.843507098	723.843507098	3902.75884354	19.3700259252	11.9587314979	0.0	13.6647009498	19.3700259252	11.9587314979	0	13.6647009498	11386.1051493	11124.0235706	9082.54294687	9602.16485208	9553.45815733	9809.87486043	9784.83614289	9784.98498118	9695.81227195	9801.36521185	9617.46972326	9718.98812437	9809.87486043	9602.16485208	9695.81227195	9620.92404326	9675.16966607	9675.16966607	9679.67307579	9675.16966607	9675.16966607	9675.16966607	9679.53776689	9675.16966607	9675.16966607	9679.67307579	4192.14195965	4213.81163069	12250.8612751	12198.7964309	12235.724132	12217.0863599	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	10563.8229377	9125.22097646	9125.22097646	9125.22097646	9125.22097646	9125.22097646	9125.22097646	8313.99664952	10034.3201998	10034.3201998	10242.8050954	10488.6796683	9287.10180286	9287.10180286	9287.10180286	9088.42299669	5482.65785239	5482.65785239	12525.40198
Edwards_C.20151209.S4	9042.51794498	2392.56488243	2390.55130721	9415.72111355	8921.287002	8921.287002	8921.287002	8921.287002	8921.287002	8921.287002	8921.287002	8921.287002	8921.287002	8921.287002	9673.4746027	9673.4746027	9673.4746027	9673.4746027	9673.4746027	9673.4746027	9673.4746027	9825.98985307	9825.98985307	9825.98985307	9825.98985307	9825.98985307	9825.98985307	9679.07696565	9679.07696565	9679.07696565	9679.07696565	9679.07696565	9679.07696565	9675.87383935	9675.87383935	9675.87383935	9675.87383935	9675.87383935	9675.87383935	9675.87383935	9712.86403024	728.211416314	728.211416314	3889.3867314	7.41524608561	16.7635148382	13.6647009498	0.0	7.41524608561	16.7635148382	13.6647009498	0	11397.4426039	11135.6905571	9072.70432182	9592.88674032	9544.34028784	9801.05384963	9775.7647466	9775.91405132	9686.82931002	9792.31114663	9608.31282182	9709.72148587	9801.05384963	9592.88674032	9686.82931002	9611.77637253	9664.06433978	9664.06433978	9668.57657774	9664.06433978	9664.06433978	9664.06433978	9668.45483902	9664.06433978	9664.06433978	9668.57657774	4205.74095247	4227.4005623	12242.4784678	12190.3666328	12227.3051284	12208.680636	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	10571.431587	9113.17524236	9113.17524236	9113.17524236	9113.17524236	9113.17524236	9113.17524236	8303.4344673	10033.8138242	10033.8138242	10240.9717456	10483.1794666	9280.42321481	9280.42321481	9280.42321481	9078.57529153	5472.05267545	5472.05267545	12511.7491828
Fineran_Dunedin_C	18699.5502653	11523.6914413	11525.2488377	18634.0793685	17274.9136604	17274.9136604	17274.9136604	17274.9136604	17274.9136604	17274.9136604	17274.9136604	17274.9136604	17274.9136604	17274.9136604	17827.0486308	17827.0486308	17827.0486308	17827.0486308	17827.0486308	17827.0486308	17827.0486308	17839.8808916	17839.8808916	17839.8808916	17839.8808916	17839.8808916	17839.8808916	17710.3519106	17710.3519106	17710.3519106	17710.3519106	17710.3519106	17710.3519106	17676.0885944	17676.0885944	17676.0885944	17676.0885944	17676.0885944	17676.0885944	17676.0885944	18806.7453219	11574.3241659	11574.3241659	14913.1015094	11398.3787382	11380.9825569	11386.1051493	11397.4426039	11398.3787382	11380.9825569	11386.1051493	11397.4426039	0	382.958338797	18838.2160796	18266.7906639	18208.3407972	17914.7572339	18054.980538	18054.6582193	18061.1498004	18036.4536123	18194.7384562	18192.7449636	17914.7572339	18266.7906639	18061.1498004	18188.0034435	18964.5261073	18964.5261073	18958.8293965	18964.5261073	18964.5261073	18964.5261073	18956.9376752	18964.5261073	18964.5261073	18958.8293965	8129.036711	8131.13450613	15890.6933658	15948.8515235	15913.9247342	15926.2763012	9901.64748787	9901.64748787	9901.64748787	9901.64748787	9901.64748787	9901.64748787	9901.64748787	9901.64748787	9901.64748787	9901.64748787	9901.64748787	9901.64748787	9901.64748787	9901.64748787	9901.64748787	9901.64748787	9901.64748787	9901.64748787	9901.64748787	19223.243633	19223.243633	19223.243633	19223.243633	19223.243633	19223.243633	19351.3914334	13907.2462883	13907.2462883	14442.7555014	15994.1056773	17010.3778646	17010.3778646	17010.3778646	18841.4425771	12332.4883034	12332.4883034	14830.8345096
Fineran_Greymouth_C	18473.6442894	11385.3391906	11386.7775249	18500.6164544	16999.3948763	16999.3948763	16999.3948763	16999.3948763	16999.3948763	16999.3948763	16999.3948763	16999.3948763	16999.3948763	16999.3948763	17669.4476351	17669.4476351	17669.4476351	17669.4476351	17669.4476351	17669.4476351	17669.4476351	17712.1500506	17712.1500506	17712.1500506	17712.1500506	17712.1500506	17712.1500506	17545.3157218	17545.3157218	17545.3157218	17545.3157218	17545.3157218	17545.3157218	17508.2357587	17508.2357587	17508.2357587	17508.2357587	17508.2357587	17508.2357587	17508.2357587	18854.6293331	11282.4945822	11282.4945822	14739.8423597	11136.9548798	11119.3889678	11124.0235706	11135.6905571	11136.9548798	11119.3889678	11124.0235706	11135.6905571	382.958338797	0	18628.5762659	18133.6188855	18057.782315	17789.5017021	17939.7478733	17939.4212694	17926.9161067	17922.7761546	18057.1530294	18078.9366496	17789.5017021	18133.6188855	17926.9161067	18050.4852511	19111.7019646	19111.7019646	19104.1992622	19111.7019646	19111.7019646	19111.7019646	19098.6550892	19111.7019646	19111.7019646	19104.1992622	7777.25668633	7778.46794339	15967.2822359	16024.7820301	15991.3567181	16002.0885035	9644.62055327	9644.62055327	9644.62055327	9644.62055327	9644.62055327	9644.62055327	9644.62055327	9644.62055327	9644.62055327	9644.62055327	9644.62055327	9644.62055327	9644.62055327	9644.62055327	9644.62055327	9644.62055327	9644.62055327	9644.62055327	9644.62055327	19602.7071364	19602.7071364	19602.7071364	19602.7071364	19602.7071364	19602.7071364	18975.3502532	13666.8705283	13666.8705283	14223.9705196	15839.7510344	16766.3754893	16766.3754893	16766.3754893	18633.6476692	12381.094334	12381.094334	15211.9327184
Lavigne.PrimerC.20160126	163.322035175	9321.49810619	9319.68135953	345.350790914	1655.96685731	1655.96685731	1655.96685731	1655.96685731	1655.96685731	1655.96685731	1655.96685731	1655.96685731	1655.96685731	1655.96685731	1024.02553389	1024.02553389	1024.02553389	1024.02553389	1024.02553389	1024.02553389	1024.02553389	1042.42249609	1042.42249609	1042.42249609	1042.42249609	1042.42249609	1042.42249609	1134.55752283	1134.55752283	1134.55752283	1134.55752283	1134.55752283	1134.55752283	1167.15314224	1167.15314224	1167.15314224	1167.15314224	1167.15314224	1167.15314224	1167.15314224	855.200421932	8772.90190076	8772.90190076	5904.45331008	9073.06084472	9089.46571877	9082.54294687	9072.70432182	9073.06084472	9089.46571877	9082.54294687	9072.70432182	18838.2160796	18628.5762659	0	634.574788348	661.464743201	974.262918973	858.816502068	859.105174611	822.861515304	878.555236154	692.91786696	737.125065436	974.262918973	634.574788348	822.861515304	699.260917756	1093.09819442	1093.09819442	1089.68508018	1093.09819442	1093.09819442	1093.09819442	1080.61307582	1093.09819442	1093.09819442	1089.68508018	11802.4936638	11793.6018613	3294.13227821	3236.76448039	3273.8980774	3258.11754198	8984.9198815	8984.9198815	8984.9198815	8984.9198815	8984.9198815	8984.9198815	8984.9198815	8984.9198815	8984.9198815	8984.9198815	8984.9198815	8984.9198815	8984.9198815	8984.9198815	8984.9198815	8984.9198815	8984.9198815	8984.9198815	8984.9198815	1736.73164854	1736.73164854	1736.73164854	1736.73164854	1736.73164854	1736.73164854	915.343408617	4961.71624428	4961.71624428	4408.7883872	2848.38310028	1863.68052139	1863.68052139	1863.68052139	8.426647237	8818.07633633	8818.07633633	5685.13911117
