260	ERR321530_18	Denmark	2008-2010
261	ERR321530_19	Denmark	2008-2010
262	ERR321530_20	Denmark	2008-2010
263	ERR321530_21	Denmark	2008-2010
264	ERR321530_22	Denmark	2008-2010
265	ERR321530_23	Denmark	2008-2010
266	ERR321530_24	Denmark	2008-2010
267	ERR321530_25	Denmark	2008-2010
268	ERR1190968_1	China	2014
269	ERR1190968_2	China	2014
270	ERR1190968_3	China	2014
271	ERR1190968_4	China	2014
272	ERR1190968_5	China	2014
273	ERR1190968_6	China	2014
274	ERR1190968_7	China	2014
275	ERR1190955_1	China	2014
276	ERR414463_1	Spain	2008/2010
277	ERR414463_2	Spain	2008/2010
278	SRR3313045_1	Luxembourg	2012-10-18
279	SRR4423697_1	USA	2014-06-04
280	SRR2938335_1	Peru	29-Jan-2013
281	SRR2938335_2	Peru	29-Jan-2013
282	ERR1018213_1	China	2012
283	ERR1018213_2	China	2012
284	ERR479475_1	Germany	2011/2013
285	ERR479475_2	Germany	2011/2013
286	ERR479475_3	Germany	2011/2013
287	ERR479475_4	Germany	2011/2013
288	ERR479475_5	Germany	2011/2013
289	ERR479475_6	Germany	2011/2013
290	SRR3993023_1	Mongolia	Oct-2010
291	SRR3993023_2	Mongolia	Oct-2010
292	ERR525795_1	Denmark	2008/2010
293	ERR525795_2	Denmark	2008/2010
294	ERR525795_3	Denmark	2008/2010
295	ERR525795_4	Denmark	2008/2010
296	ERR525795_5	Denmark	2008/2010
297	ERR525795_6	Denmark	2008/2010
298	ERR525795_7	Denmark	2008/2010
299	ERR525795_8	Denmark	2008/2010
300	ERR525795_9	Denmark	2008/2010
301	ERR525795_10	Denmark	2008/2010
302	ERR525795_11	Denmark	2008/2010
303	ERR1190555_1	China	2014
304	ERR1190555_2	China	2014
305	ERR1190555_3	China	2014
306	ERR1190555_4	China	2014
307	ERR1190555_5	China	2014
308	ERR1190555_6	China	2014
309	ERR1190555_7	China	2014
310	ERR1190555_8	China	2014
311	ERR1018239_1	China	2012
312	SRR3993056_1	China	Oct-2010
313	SRR3993056_2	China	Oct-2010
314	SRR3993056_3	China	Oct-2010
315	SRR3993056_4	China	Oct-2010
316	SRR3993056_5	China	Oct-2010
317	SRR3993056_6	China	Oct-2010
318	SRR2940942_1	USA	2012-08-23
319	SRR2940942_2	USA	2012-08-23
320	ERR321483_1	Denmark	2008-2010
321	ERR321483_2	Denmark	2008-2010
322	ERR321483_3	Denmark	2008-2010
323	ERR321483_4	Denmark	2008-2010
324	ERR321483_5	Denmark	2008-2010
325	ERR321483_6	Denmark	2008-2010
326	ERR321483_7	Denmark	2008-2010
327	ERR321483_8	Denmark	2008-2010
328	ERR321483_9	Denmark	2008-2010
329	ERR321483_10	Denmark	2008-2010
330	ERR321483_11	Denmark	2008-2010
331	ERR321483_12	Denmark	2008-2010
332	ERR321483_13	Denmark	2008-2010
333	ERR321483_14	Denmark	2008-2010
334	ERR321483_15	Denmark	2008-2010
335	ERR321483_16	Denmark	2008-2010
336	ERR321483_17	Denmark	2008-2010
337	ERR321483_18	Denmark	2008-2010
338	ERR321483_19	Denmark	2008-2010
339	ERR321483_20	Denmark	2008-2010
340	ERR321483_21	Denmark	2008-2010
341	ERR321483_22	Denmark	2008-2010
342	ERR321483_23	Denmark	2008-2010
343	ERR321483_24	Denmark	2008-2010
344	ERR321483_25	Denmark	2008-2010
345	ERR321483_26	Denmark	2008-2010
346	ERR321483_27	Denmark	2008-2010
347	ERR321483_28	Denmark	2008-2010
348	ERR321483_29	Denmark	2008-2010
349	ERR321483_30	Denmark	2008-2010
350	ERR321483_31	Denmark	2008-2010
351	ERR321483_32	Denmark	2008-2010
352	ERR321483_33	Denmark	2008-2010
353	ERR321483_34	Denmark	2008-2010
354	ERR321483_35	Denmark	2008-2010
355	ERR321483_36	Denmark	2008-2010
356	ERR321483_37	Denmark	2008-2010
357	ERR321483_38	Denmark	2008-2010
358	ERR321483_39	Denmark	2008-2010
359	ERR321483_40	Denmark	2008-2010
360	ERR321483_41	Denmark	2008-2010
