634	ERR527107_49	China	2011
635	ERR527107_50	China	2011
636	ERR527107_51	China	2011
637	ERR527107_52	China	2011
638	ERR527107_53	China	2011
639	ERR527107_54	China	2011
640	ERR527107_55	China	2011
641	ERR527107_56	China	2011
642	ERR527107_57	China	2011
643	ERR527107_58	China	2011
644	ERR527107_59	China	2011
645	ERR527107_60	China	2011
646	ERR527107_61	China	2011
647	ERR527107_62	China	2011
648	ERR527107_63	China	2011
649	ERR527107_64	China	2011
650	ERR527107_65	China	2011
651	ERR527107_66	China	2011
652	ERR527107_67	China	2011
653	ERR527107_68	China	2011
654	ERR527107_69	China	2011
655	ERR527107_70	China	2011
656	ERR527107_71	China	2011
657	ERR527107_72	China	2011
658	ERR527107_73	China	2011
659	ERR527107_74	China	2011
660	ERR527107_75	China	2011
661	ERR527107_76	China	2011
662	ERR527107_77	China	2011
663	ERR527107_78	China	2011
664	ERR527107_79	China	2011
665	ERR527107_80	China	2011
666	ERR527107_81	China	2011
667	ERR527107_82	China	2011
668	ERR527107_83	China	2011
669	ERR527107_84	China	2011
670	ERR527107_85	China	2011
671	ERR527107_86	China	2011
672	ERR527107_87	China	2011
673	ERR527107_88	China	2011
674	ERR527107_89	China	2011
675	ERR527107_90	China	2011
676	ERR527107_91	China	2011
677	ERR527107_92	China	2011
678	ERR527107_93	China	2011
679	ERR1578696_1	China	2013
680	ERR1578696_2	China	2013
681	ERR414514_1	Denmark	2008/2010
682	ERR414514_2	Denmark	2008/2010
683	ERR1190683_1	China	2014
684	ERR1190683_2	China	2014
685	SRR3737005_1	USA	2012-10-18
686	SRR3737005_2	USA	2012-10-18
687	ERR209797_1	Spain	2008-2010
688	SRR4032496_1	USA	2013
689	SRR4032496_2	USA	2013
690	SRR4032496_3	USA	2013
691	SRR4032496_4	USA	2013
692	SRR4074332_1	Italy	2013
693	SRR4074332_2	Italy	2013
694	SRR4074332_3	Italy	2013
695	SRR4074332_4	Italy	2013
696	SRR4074332_5	Italy	2013
697	SRR4074332_6	Italy	2013
698	SRR4074332_7	Italy	2013
699	SRR4074332_8	Italy	2013
700	SRR4074332_9	Italy	2013
701	SRR4074332_10	Italy	2013
702	SRR4074332_11	Italy	2013
703	SRR4074332_12	Italy	2013
704	SRR4074332_13	Italy	2013
705	SRR4074332_14	Italy	2013
706	SRR4074332_15	Italy	2013
707	SRR4074332_16	Italy	2013
708	SRR4074332_17	Italy	2013
709	SRR4074332_18	Italy	2013
710	SRR4074332_19	Italy	2013
711	SRR4074332_20	Italy	2013
712	SRR4074332_21	Italy	2013
713	SRR4074332_22	Italy	2013
714	SRR4074332_23	Italy	2013
715	SRR4074332_24	Italy	2013
716	SRR4074332_25	Italy	2013
717	SRR4074332_26	Italy	2013
718	SRR4074332_27	Italy	2013
719	SRR4074332_28	Italy	2013
720	SRR4074332_29	Italy	2013
721	SRR4074332_30	Italy	2013
722	SRR4074332_31	Italy	2013
723	SRR4074332_32	Italy	2013
724	SRR4074332_33	Italy	2013
725	SRR4074332_34	Italy	2013
726	SRR4074332_35	Italy	2013
727	SRR4074332_36	Italy	2013
728	SRR4074332_37	Italy	2013
729	SRR4074332_38	Italy	2013
730	SRR4074332_39	Italy	2013
731	SRR4074332_40	Italy	2013
732	SRR4074332_41	Italy	2013
733	SRR4074332_42	Italy	2013
734	SRR4074332_43	Italy	2013
735	SRR4074332_44	Italy	2013
736	SRR4074332_45	Italy	2013
737	SRR4074332_46	Italy	2013
738	SRR4074332_47	Italy	2013
739	SRR4074332_48	Italy	2013
740	SRR4074332_49	Italy	2013
741	SRR4074332_50	Italy	2013
742	SRR4074332_51	Italy	2013
743	SRR4074332_52	Italy	2013
744	SRR4074332_53	Italy	2013
745	SRR4074332_54	Italy	2013
746	SRR4074332_55	Italy	2013
747	SRR4074332_56	Italy	2013
748	SRR4074332_57	Italy	2013
749	SRR4074332_58	Italy	2013
750	SRR4074332_59	Italy	2013
751	SRR4074332_60	Italy	2013
752	SRR4074332_61	Italy	2013
753	SRR4074332_62	Italy	2013
754	SRR4074332_63	Italy	2013
755	SRR4074332_64	Italy	2013
756	SRR4074332_65	Italy	2013
757	SRR4074332_66	Italy	2013
758	SRR4074332_67	Italy	2013
759	SRR4074332_68	Italy	2013
760	SRR4074332_69	Italy	2013
761	SRR4074332_70	Italy	2013
762	SRR4074332_71	Italy	2013
763	SRR4074332_72	Italy	2013
764	SRR4074332_73	Italy	2013
765	SRR4074332_74	Italy	2013
766	SRR4074332_75	Italy	2013
767	SRR4074332_76	Italy	2013
