SRR ID	A_read_depth	A_strains	B_read_depth	B_strains	C_read_depth	C_strains
SRR545397	0	0	0	0	0	0
SRR545406	0	0	0	0	0.163035	0
SRR545408	0	0	0.149077	0	0	0
SRR545410	0	0	0.0642066	0	0	0
SRR545414	0	0	0	0	0.163035	0
SRR545416	0	0	0	0	0	0
SRR545419	0	0	0	0	0	0
SRR545423	0	0	0	0	0	0
SRR545429	0	0	0	0	0	0
SRR545434	0	0	0	0	0	0
SRR545438	0	0	0	0	0.163035	0
SRR545439	0	0	0	0	0	0
SRR545441	0	0	0	0	0	0
SRR545446	0	0	0	0	0.163035	0
SRR545448	0	0	0	0	0	0
SRR545457	0	0	0	0	0	0
SRR545458	0	0	0	0	0	0
SRR545459	0	0	0	0	0	0
SRR545460	0	0	0	0	0	0
SRR545469	0	0	0.0605166	0	0	0
SRR545470	0	0	0	0	0	0
SRR545477	0	0	0.0701107	0	0	0
SRR545483	0	0	0	0	0.0815174	0
SRR545485	0	0	0	0	0.163035	0
SRR545515	0	0	0	0	0	0
SRR545527	0	0	0	0	0	0
SRR545541	0	0	0	0	0	0
SRR545549	0	0	0	0	0	0
SRR545551	0	0	0	0	0	0
SRR545559	0	0	0	0	0	0
SRR545561	0	0	0	0	0	0
SRR545563	0	0	0	0	0	0
SRR545571	0	0	0	0	0	0
SRR545586	0	0	0	0	0	0
SRR545595	0	0	0	0	0	0
SRR545597	0	0	0	0	0.0411622	0
SRR545600	0	0	0	0	0	0
SRR545605	0	0	0	0	0	0
SRR545610	0	0	0	0	0	0
SRR545611	0	0	0	0	0	0
SRR545624	0	0	0	0	0	0
SRR545632	0	0	0	0	0	0
SRR545634	0	0	0	0	0	0
SRR545649	0	0	0	0	0	0
SRR545655	0	0	0	0	0	0
SRR545656	0	0	0	0	0	0
SRR545657	0	0	0	0	0	0
SRR545661	0	0	0	0	0	0
SRR545668	0	0	0	0	0	0
SRR545669	0	0	0	0	0	0
SRR545670	0	0	0	0	0	0
SRR545724	0	0	0	0	0	0
SRR545726	0	0	0	0	0	0
SRR545928	0	0	0	0	0.00726392	0
SRR545930	0	0	0	0	0	0
SRR545932	0	0	0	0	0	0
SRR545988	0	0	0	0	0	0
SRR545990	0	0	0	0	0	0
SRR546397	0	0	0	0	0	0
SRR549419	0	0	0	0	0.0815174	0
SRR549422	0	0	0.0612546	0	0	0
SRR549429	0	0	0	0	0	0
SRR549432	0	0	0	0	0	0
SRR549450	0	0	0	0	0	0
SRR549451	0	0	0.0745387	0	0	0
SRR549452	0	0	0	0	0	0
SRR549457	0	0	0	0	0	0
SRR549460	0	0	0	0	0	0
SRR549463	0	0	0	0	0	0
SRR549464	0	0	0	0	0	0
SRR549481	0	0	0.0428044	0	0	0
SRR549486	0	0	0	0	0	0
SRR549499	0	0	0	0	0	0
SRR549513	0	0	0	0	0	0
SRR549521	0	0	0	0	0	0
SRR549522	0	0	0	0	0	0
SRR549523	0	0	0	0	0	0
SRR549524	0	0	0	0	0	0
SRR549536	0	0	0	0	0.079096	0
SRR549541	0	0	0	0	0	0
SRR549560	0	0	0	0	0	0
SRR549565	0	0	0	0	0	0
SRR549566	0	0	0	0	0	0
SRR549568	0	0	0	0	0	0
SRR549579	0	0	0	0	0	0
SRR549581	0	0	0	0	0	0
SRR549582	0	0	0	0	0	0
SRR549590	0	0	0	0	0	0
SRR549593	0	0	0	0	0.0322841	0
SRR549595	0	0	0	0	0.0435835	0
SRR549596	0	0	0	0	0	0
SRR549599	0	0	0	0	0	0
SRR549601	0	0	0	0	0	0
SRR549603	0	0	0.149077	0	0.163035	0
SRR549610	0	0	0	0	0	0
SRR549620	0	0	0	0	0	0
SRR549622	0	0	0	0	0	0
SRR549626	0	0	0	0	0	0
SRR549627	0	0	0	0	0	0
SRR549640	0	0	0	0	0	0
SRR549667	0	0	0	0	0	0
SRR549675	0	0	0	0	0.242131	0
SRR549676	0	0	0	0	0.133172	0
SRR549682	0	0	0	0	0	0
SRR549687	0	0	0	0	0	0
SRR549702	0	0	0	0	0	0
SRR549708	0	0	0	0	0	0
SRR549723	0	0	0	0	0.0855529	0
SRR549725	0	0	0	0	0	0
SRR549741	0	0	0	0	0	0
SRR549742	0	0	0	0	0	0
SRR549748	0	0	0	0	0	0
SRR549749	0	0	0	0	0	0
SRR549774	0	0	0	0	0	0
SRR569357	0	0	0	0	0	0
SRR569372	0	0	0	0	0	0
SRR579274	0	0	0	0	0	0
SRR579275	0	0	0	0	0	0
SRR579281	0	0	0	0	0	0
SRR585700	0	0	0.595572	0	0	0
SRR585753	0	0	0.149077	0	0.432607	0
SRR585756	0	0	0.0553506	0	0	0
SRR585764	0	0	0.318819	0	0	0
SRR609293	0	0	0.0236162	0	0.161421	0
SRR638744	0	0	0	0	0	0
SRR638781	0	0	0.0819188	0	0	0
SRR638786	0	0	0.149077	0	0	0
SRR638810	0	0	0	0	0	0
SRR638823	0	0	0	0	0	0
SRR638841	0	0	0	0	0	0
SRR638850	0	0	0	0	0	0
SRR639519	0	0	0	0	0.163035	0
SRR640335	0	0	0	0	0	0
SRR640366	0	0	0	0	0.324455	2
SRR640389	0	0	0	0	0.464891	2
SRR640426	0	0	0	0	0	0
SRR640429	0	0	0	0	0	0
SRR640460	0	0	0	0	0	0
SRR640468	0	0	0	0	0	0
SRR640481	0	0	0.149077	0	0	0
SRR640500	0	0	0	0	0	0
SRR640510	0	0	0	0	0	0
SRR640549	0	0	0	0	0	0
SRR646427	0	0	0	0	0.163035	0
SRR646428	0	0	0	0	0	0
SRR646429	0	0	0	0	0	0
SRR646448	0	0	0	0	0	0
SRR646450	0	0	0.298155	0	0	0
SRR650030	0	0	0	0	0	0
SRR650061	0	0	0	0	0	0
SRR650066	0	0	0	0	0	0
SRR650075	0	0	0	0	0	0
SRR944616	0	0	0	0	0	0
SRR961742	0	0	0	0	0	0
SRR961841	0	0	0	0	0.163035	0
SRR961843	0	0	0	0	0	0
SRR961848	0	0	0	0	0.0782889	0
SRR999213	0	0	0	0	0	0
SRR999215	0	0	0	0	0	0
ERR414648	0.000750751	0	0	0	0	0
SRR1565874	0.000750751	0	0	0	0	0
ERR1018215	0.0015015	0	0	0	0	0
ERR720162	0.0015015	0	0.549815	0	0.396287	0
SRR1215722	0.0015015	0	0.0745387	0	0.326069	0
SRR2183701	0.0015015	0	0.0738007	0	0.121065	0
ERR479032	0.00225225	0	0	0	0.0387409	0
SRR1490997	0.003003	0	0.333579	0	0	0
SRR528343	0.003003	0	0	0	0	0
SRR527919	0.00375375	0	0	0	0.0815174	0
SRR1631519	0.00525526	0	0	0	0	0
SRR533191	0.00525526	0	0.395572	0	0	0
ERR480828	0.00600601	0	0	0	0	0
SRR585728	0.00600601	0	0.0634686	0	0	0
ERR1137610	0.00675676	0	0	0	0.0645682	0
ERR480546	0.00675676	0	0	0	0.0726392	0
SRR1761776	0.00675676	0	0.154244	0	0.0330912	0
ERR1293479	0.00825826	0	0	0	0.0718321	0
ERR1293487	0.00825826	0	0	0	0	0
SRR1490819	0.00825826	0	0.0132841	0	0.163035	0
ERR479232	0.00975976	0	0	0	0.224374	0
SRR1031717	0.0105105	0	0.0730627	0	0	0
SRR537719	0.0105105	0	0	0	0.0435835	0
ERR527180	0.0112613	0	0	0	0.00807103	0
SRR1750098	0.012012	0	0	0	0	0
SRR538154	0.0135135	0	0	0	0	0
ERR1293689	0.0142643	0	0	0	0.127522	0
SRR1214513	0.015015	0	0.149077	0	0.0815174	0
SRR2183680	0.015015	0	0	0	0.121065	0
ERR209355	0.0157658	0	0.104059	0	0	0
ERR321364	0.0187688	0	0.109225	0	0	0
ERR528331	0.0187688	0	0	0	0.161421	0
SRR1980447	0.0187688	0	0.197786	0	0.305085	0
SRR1212512	0.0195195	0	0.219926	0	0	0
SRR532689	0.0195195	0	0	0	0.24778	0
SRR533724	0.0195195	0	0	0	0	0
SRR540676	0.0195195	0	0.267897	0	0.366425	0
SRR1215868	0.021021	0	0.223616	0	0.163035	0
ERR1018283	0.021021	0	0.221402	2	0.322841	0
SRR532173	0.0217718	0	0	0	0	0
ERR481036	0.0225225	0	0.19631	0	0.107345	0
SRR532669	0.0225225	0	0	0	0	0
SRR1535328	0.0225225	0	0.515867	2	0.242131	0
ERR1137622	0.0232733	0	0.446494	0	0	0
ERR210123	0.0232733	0	0.0228782	0	0.281679	2
SRR532688	0.0232733	0	0.149077	0	0.163035	0
SRR540401	0.0232733	0	0	0	0	0
SRR646446	0.024024	0	0	0	0	0
SRR1031459	0.0247748	0	0	0	0	0
SRR1804560	0.0262763	0	0	0	0	0
SRR528334	0.0262763	0	0	0	0	0
ERR480832	0.027027	0	0.0656827	0	0.123487	0
ERR527103	0.027027	0	0.646494	0	0.732042	0
ERR1293271	0.0277778	0	0	0	0	0
ERR210010	0.0277778	0	0.0797048	0	0.0330912	0
ERR1111341	0.0285285	0	0	0	0	0
SRR1215844	0.0292793	0	0.149077	0	0	0
SRR1764979	0.0292793	0	0.0745387	0	0	0
SRR1765367	0.0292793	0	0.174908	0	0.163035	0
ERR480612	0.03003	0	0	0	0	0
SRR1162578	0.03003	0	0	0	0	0
ERR011318	0.0307808	0	0	0	0	0
ERR011190	0.0315315	0	0.286347	0	0.621469	2
ERR321165	0.0315315	0	0.286347	0	0.621469	2
SRR1482571	0.0315315	0	0	0	0	0
ERR1293411	0.0322823	0	0	0	0	0
SRR1491682	0.0322823	0	0	0	0	0
ERR1293386	0.0337838	0	0	0	0.0726392	0
SRR1765498	0.0337838	0	0	0	0	0
ERR1293197	0.0345345	0	0	0	0	0
SRR538072	0.0345345	0	0.109963	0	0	0
ERR011226	0.0352853	0	0	0	0	0
ERR748398	0.0352853	0	0.0479705	0	0.0742534	0
SRR1804008	0.0352853	0	0.702583	2	0.107345	0
SRR2297856	0.0352853	0	0	0	0	0
SRR3993054	0.0352853	0	0.110701	0	0	0
ERR1297488	0.036036	0	0.119557	0	0.180791	0
ERR210323	0.036036	0	0	0	0	0
ERR1293254	0.0367868	0	0	0	0	0
SRR2227568	0.0367868	0	0	0	0	0
SRR539717	0.0367868	0	0	0	0.12268	0
ERR1293089	0.0375375	0	0	0	0	0
SRR2183681	0.0375375	0	0.0369004	0	0.0807103	0
SRR2183699	0.0375375	0	0.0723247	0	0.0403551	0
ERR1111354	0.0382883	0	0	0	0	0
ERR414787	0.0382883	0	0.0642066	0	0.140436	0
ERR480972	0.0382883	0	0	0	0	0
ERR481018	0.0382883	0	0.0103321	0	0.0500404	0
ERR481021	0.0382883	0	0.0929889	0	0.364003	0
SRR1568937	0.0382883	0	0	0	0	0
SRR3313048	0.0382883	0	0	0	0	0
SRR549747	0.0382883	0	0	0	0	0
ERR1111339	0.039039	0	0.121771	0	0	0
ERR1293457	0.039039	0	0.0664207	0	0.144471	0
ERR210096	0.039039	0	0.0531365	0	0	0
ERR480831	0.039039	0	0.0642066	0	0.0726392	0
SRR1491685	0.039039	0	0	0	0	0
SRR528490	0.039039	0	0.0494465	0	0	0
ERR480847	0.0397898	0	0	0	0.0403551	0
ERR481075	0.0397898	0	0	0	0	0
ERR748428	0.0397898	0	0	0	0	0
SRR1492172	0.0397898	0	0	0	0	0
SRR1765327	0.0397898	0	0.0656827	0	0.163035	0
SRR539887	0.0397898	0	0	0	0	0
ERR209251	0.0405405	0	0.0811808	0	0	0
ERR210029	0.0405405	0	0	0	0	0
ERR210301	0.0405405	0	0.161624	0	0.116223	0
ERR589540	0.0405405	0	0	0	0.0492333	0
SRR532945	0.0405405	0	0	0	0	0
SRR1166405	0.0412913	0	0	0	0	0
SRR1952259	0.0412913	0	0	0	0	0
SRR4305123	0.0412913	0	0	0	0.12268	0
ERR1293298	0.042042	0	0.0686347	0	0.153349	0
SRR1565859	0.0427928	0	0	0	0	0
ERR1297851	0.0435435	0	0	0	0.0153349	0
ERR210707	0.0435435	0	0	0	0.0669895	0
ERR480522	0.0435435	0	0	0	0	0
ERR480709	0.0435435	0	0	0	0.137207	0
ERR210006	0.0442943	0	0.0538745	0	0.0847458	0
ERR688497	0.0442943	0	0.210332	0	0	0
ERR748395	0.0442943	0	0	0	0.37046	0
SRR1166595	0.0442943	0	0	0	0.0597256	0
SRR1197718	0.0442943	0	0	0	0.242938	0
SRR3184339	0.045045	0	0	0	0	0
ERR1297579	0.0457958	0	0.0678967	0	0	0
ERR210008	0.0457958	0	0.0354244	0	0	0
ERR527171	0.0465465	0	0	0	0	0
ERR1293375	0.0472973	0	0	0	0.0718321	0
SRR1166631	0.0472973	0	0	0	0	0
ERR210043	0.048048	0	0	0	0.102502	0
ERR210373	0.048048	0	0	0	0	0
SRR1765335	0.048048	0	0.298155	0	0	0
SRR537758	0.048048	0	0	0	0	0
SRR539744	0.048048	0	0	0	0	0
ERR480667	0.0487988	0	0	0	0	0
ERR210215	0.0495495	0	0.103321	0	0.177563	0
ERR210271	0.0495495	0	0	0	0	0
ERR210371	0.0495495	0	0.106273	0	0.0581114	0
ERR748270	0.0495495	0	0	0	0.0573043	0
ERR1111306	0.0503003	0	0	0	0	0
ERR1293081	0.0503003	0	0.121033	0	0.240517	0
ERR1293231	0.0503003	0	0	0	0	0
ERR210364	0.0503003	0	0	0	0	0
SRR545407	0.0503003	0	0	0	0	0
ERR1137232	0.0510511	0	0.0590406	0	0	0
ERR210142	0.0510511	0	0	0	0.0564972	0
SRR1803912	0.0510511	0	0.442804	0	0.358354	0
ERR210141	0.0518018	0	0	0	0.0782889	0
ERR210149	0.0518018	0	0.0494465	0	0	0
ERR210156	0.0518018	0	0	0	0	0
ERR210174	0.0518018	0	0	0	0.0573043	0
ERR210175	0.0518018	0	0.0509225	0	0	0
ERR210336	0.0518018	0	0.0464945	0	0.209847	0
ERR210337	0.0518018	0	0	0	0	0
ERR210345	0.0518018	0	0.096679	0	0.0347054	0
ERR210423	0.0518018	0	0	0	0.108959	0
ERR210542	0.0518018	0	0.101845	0	0.0573043	0
SRR2155352	0.0518018	0	0.0937269	0	0	0
ERR209948	0.0525526	0	0.096679	0	0.0516546	0
ERR210094	0.0525526	0	0	0	0.112994	0
ERR210110	0.0525526	0	0	0	0	0
ERR480514	0.0525526	0	0	0	0.0718321	0
ERR1191822	0.0533033	0	0.109225	0	0.0976594	0
ERR209240	0.0533033	0	0	0	0.100081	0
ERR209570	0.0533033	0	0.474539	0	0.510089	0
ERR210114	0.0533033	0	0.0472325	0	0.37046	0
ERR210376	0.0533033	0	0.0509225	0	0.0556901	0
ERR210630	0.0533033	0	0	0	0	0
ERR210654	0.0533033	0	0	0	0.117837	0
ERR210698	0.0533033	0	0	0	0.0581114	0
ERR480504	0.0533033	0	0	0	0.0403551	0
ERR480663	0.0533033	0	0.0885609	0	0.121872	0
SRR650067	0.0533033	0	0	0	0.489104	0
ERR209595	0.0540541	0	0.0479705	0	0.227603	0
ERR209947	0.0540541	0	0	0	0	0
ERR210113	0.0540541	0	0	0	0	0
ERR210154	0.0540541	0	0	0	0.108152	0
ERR210166	0.0540541	0	0.0516605	0	0.0564972	0
ERR210275	0.0540541	0	0	0	0.0581114	0
ERR210278	0.0540541	0	0	0	0	0
ERR210494	0.0540541	0	0	0	0	0
ERR210526	0.0540541	0	0	0	0.0573043	0
ERR748298	0.0540541	0	0	0	0	0
SRR4305455	0.0540541	0	0.117343	0	0.237288	0
ERR210546	0.0548048	0	0	0	0	0
ERR480741	0.0548048	0	0.0656827	0	0.159806	0
ERR1137887	0.0555556	0	0.0546125	0	0.121065	0
ERR1293345	0.0555556	0	0.0664207	0	0.145278	0
SRR528243	0.0555556	0	0	0	0.0782889	0
ERR1137871	0.0563063	0	0.109225	0	0.0605327	0
ERR1137891	0.0563063	0	0.163838	0	0	0
ERR1137894	0.0563063	0	0.0553506	0	0.138015	0
ERR321247	0.0563063	0	0	0	0.103309	0
ERR321405	0.0563063	0	0.0538745	0	0	0
ERR1293477	0.0570571	0	0.121771	0	0.0936239	0
SRR528125	0.0570571	0	0	0	0	0
SRR528450	0.0570571	0	0	0	0	0
DRR014168	0.0585586	0	0.0619926	0	0	0
ERR1137991	0.0585586	0	0	0	0.128329	0
ERR1297471	0.0585586	0	0.0575646	0	0	0
SRR1215481	0.0585586	0	0	0	0.212268	0
SRR1804334	0.0585586	0	0	0	0.160613	0
ERR1137578	0.0600601	0	0.233948	0	0.317998	0
ERR1297533	0.0600601	0	0	0	0.0742534	0
ERR1297701	0.0600601	0	0.109225	0	0.175141	0
ERR414604	0.0600601	0	0.0546125	0	0	0
ERR527137	0.0600601	0	0.115129	0	0.490718	0
ERR748419	0.0600601	0	0	0	0	0
SRR1765170	0.0600601	0	0.149077	0	0	0
SRR1804800	0.0608108	0	0.221402	0	0	0
ERR1190923	0.0623123	0	0.295203	0	0.141243	0
ERR414563	0.0623123	0	0	0	0	0
SRR1765270	0.0623123	0	0	0	0	0
SRR537854	0.0623123	0	0	0	0	0
DRR042331	0.0630631	0	0	0	0	0
ERR1293090	0.0630631	0	0	0	0.0653753	0
ERR480505	0.0630631	0	0.0678967	0	0	0
ERR688406	0.0630631	0	0	0	0	0
ERR719512	0.0630631	0	0.397786	0	0.244552	0
SRR1031521	0.0630631	0	0	0	0	0
ERR210671	0.0638138	0	0	0	0	0
ERR210751	0.0638138	0	0.0627306	0	0	0
ERR210752	0.0638138	0	0	0	0.112994	0
ERR414511	0.0638138	0	0	0	0	0
ERR414551	0.0638138	0	0.0627306	0	0	0
ERR480568	0.0638138	0	0	0	0	0
ERR480712	0.0638138	0	0	0	0.0686037	0
ERR480776	0.0638138	0	0	0	0.0718321	0
ERR480797	0.0638138	0	0.24428	0	0	0
SRR1197704	0.0638138	0	0	0	0	0
SRR1765552	0.0638138	0	0	0	0.0815174	0
SRR2566055	0.0638138	0	0.941697	0	0.658596	2
SRR4408003	0.0638138	0	0.127675	0	0.170299	0
SRR528395	0.0638138	0	0	0	0	0
ERR210708	0.0645646	0	0	0	0.0694108	0
ERR414666	0.0645646	0	0	0	0	0
ERR414746	0.0645646	0	0.0642066	0	0	0
ERR414761	0.0645646	0	0	0	0.062954	0
SRR528245	0.0645646	0	0	0	0.163035	0
ERR247166	0.0653153	0	0	0	0	0
ERR414552	0.0653153	0	0	0	0	0
ERR414785	0.0653153	0	0.098155	0	0	0
SRR1197046	0.0653153	0	0	0	0	0
SRR1214922	0.0653153	0	0	0	0.0815174	0
SRR527947	0.0653153	0	0	0	0	0
SRR528142	0.0653153	0	0.0730627	0	0.0669895	0
SRR541251	0.0653153	0	0	0	0	0
ERR321246	0.0660661	0	0	0	0.000807103	0
ERR414716	0.0660661	0	0.108487	0	0.141243	0
ERR1293056	0.0668168	0	0	0	0	0
ERR1293357	0.0668168	0	0	0	0	0
ERR1293376	0.0668168	0	0	0	0	0
ERR1297470	0.0668168	0	0	0	0	0
ERR1297493	0.0668168	0	0	0	0	0
ERR1297613	0.0668168	0	0	0	0.0484262	0
ERR479169	0.0668168	0	0	0	0.0443906	0
ERR480485	0.0668168	0	0	0	0	0
ERR480629	0.0668168	0	0.0767528	0	0.210654	0
ERR480638	0.0668168	0	0	0	0	0
ERR480755	0.0668168	0	0	0	0	0
ERR480834	0.0668168	0	0.00516605	0	0.154964	0
ERR481016	0.0668168	0	0	0	0.071025	0
ERR481017	0.0668168	0	0.0671587	0	0.112187	0
SRR1462797	0.0668168	0	0	0	0	0
SRR540835	0.0668168	0	0.297417	0	0	0
SRR1215858	0.0668168	0	0	0	0.0815174	0
ERR1293069	0.0675676	0	0	0	0	0
ERR1293172	0.0675676	0	0	0	0.145278	0
ERR1293255	0.0675676	0	0	0	0	0
ERR1293265	0.0675676	0	0	0	0.0726392	0
ERR1293281	0.0675676	0	0	0	0	0
ERR1293293	0.0675676	0	0	0	0	0
ERR1293346	0.0675676	0	0	0	0	0
ERR1293348	0.0675676	0	0	0	0.145278	0
ERR1293371	0.0675676	0	0	0	0.0532688	0
ERR1293388	0.0675676	0	0.0664207	0	0	0
ERR1293460	0.0675676	0	0.132103	0	0	0
ERR1297461	0.0675676	0	0	0	0	0
ERR480486	0.0675676	0	0	0	0.0718321	0
SRR2566025	0.0675676	0	0.193358	0	0	0
ERR1293218	0.0683183	0	0.0671587	0	0	0
ERR480714	0.0683183	0	0	0	0.0734463	0
ERR480807	0.0683183	0	0.0671587	0	0.0734463	0
ERR481019	0.0683183	0	0	0	0.22276	0
ERR732923	0.0683183	0	0	0	0	0
ERR748343	0.0683183	0	0	0	0.174334	0
SRR1804210	0.0683183	0	0.851661	0	0.429379	0
ERR1297557	0.0690691	0	0	0	0	0
ERR209628	0.0690691	0	0	0	0.232446	0
ERR210709	0.0690691	0	0	0	0	0
ERR479333	0.0690691	0	0	0	0	0
ERR480565	0.0690691	0	0.22583	0	0.42615	0
ERR480594	0.0690691	0	0.101845	0	0	0
ERR480897	0.0690691	0	0	0	0	0
ERR480949	0.0690691	0	0	0	0	0
ERR481022	0.0690691	0	0	0	0.0839387	0
ERR748387	0.0690691	0	0.194096	0	0.11138	0
ERR1297509	0.0698198	0	0	0	0	0
ERR1297748	0.0698198	0	0.332103	0	0.67958	0
ERR209239	0.0698198	0	0	0	0	0
ERR480621	0.0698198	0	0.0878229	0	0.116223	0
ERR480623	0.0698198	0	0.0376384	0	0.0427764	0
ERR480767	0.0698198	0	0	0	0	0
ERR481045	0.0698198	0	0	0	0	0
ERR688395	0.0698198	0	0	0	0	0
ERR688457	0.0698198	0	0.0708487	0	0.0774818	0
SRR549456	0.0698198	0	0	0	0.0637611	0
ERR210419	0.0698198	0	0.100369	0	0.104923	0
ERR1297452	0.0705706	0	0.0811808	0	0.112994	0
ERR480524	0.0705706	0	0.0693727	0	0.054883	0
ERR481055	0.0705706	0	0	0	0	0
ERR1297536	0.0713213	0	0	0	0.0185634	0
ERR481047	0.0713213	0	0.222878	0	0.171106	0
ERR481049	0.0713213	0	0.106273	0	0.198547	0
ERR527034	0.0713213	0	0	0	0	0
ERR688527	0.0713213	0	0.210332	0	0.133172	0
SRR1197026	0.0713213	0	0	0	0	0
SRR1211520	0.0713213	0	0.143173	0	0	0
SRR528403	0.0713213	0	0	0	0	0
SRR539689	0.0713213	0	0.0730627	0	0	0
ERR1297539	0.0720721	0	0.140959	0	0.154964	0
ERR1414261	0.0720721	0	0	0	0	0
ERR688394	0.0720721	0	0.0708487	0	0	0
ERR688423	0.0720721	0	0.400738	2	0.154964	0
ERR688431	0.0720721	0	0	0	0.0774818	0
ERR688434	0.0720721	0	0	0	0.0201776	0
ERR688436	0.0720721	0	0.0479705	0	0	0
ERR688458	0.0720721	0	0	0	0	0
ERR710415	0.0720721	0	0	0	0	0
ERR710418	0.0720721	0	0	0	0	0
SRR3313064	0.0720721	0	0.259779	2	0.594835	0
ERR1111305	0.0728228	0	0.0715867	0	0	0
ERR1111337	0.0728228	0	0.0656827	0	0.156578	0
ERR480552	0.0728228	0	0	0	0.0782889	0
ERR688377	0.0728228	0	0.21476	0	0.156578	0
ERR688398	0.0728228	0	0	0	0.0952381	0
ERR688400	0.0728228	0	0	0	0.071025	0
ERR688415	0.0728228	0	0.143173	0	0.0718321	0
SRR1162598	0.0728228	0	0	0	0	0
SRR1166431	0.0728228	0	0	0	0	0
SRR1215721	0.0728228	0	0.144649	0	0	0
ERR1136907	0.0735736	0	0.219188	0	0	0
SRR1765415	0.0735736	0	0	0	0.0524617	0
SRR1491160	0.0735736	0	0.447232	0	0.489104	0
ERR1297594	0.0743243	0	0.132841	0	0.20339	0
SRR1215336	0.0743243	0	0.360886	0	0.00726392	0
ERR1018277	0.0750751	0	0.107011	0	0.159806	0
ERR1136665	0.0750751	0	0.147601	0	0	0
ERR1190670	0.0750751	0	0.0738007	0	0.221953	0
ERR1190752	0.0750751	0	0	0	0.0653753	0
ERR1190884	0.0750751	0	0	0	0	0
ERR1305927	0.0750751	0	0	0	0	0
ERR1578710	0.0750751	0	0	0	0.36481	0
ERR414403	0.0750751	0	0	0	0	0
ERR481048	0.0750751	0	0.112915	0	0.08636	0
ERR527028	0.0750751	0	0	0	0	0
ERR527109	0.0750751	0	0.147601	0	0	0
ERR528292	0.0750751	0	0	0	0	0
SRR1106709	0.0750751	0	0	0	0.158192	0
SRR1804051	0.0750751	0	0.290775	0	0.238902	0
SRR1804199	0.0750751	0	0.1631	0	0	0
SRR1804450	0.0750751	0	0.147601	0	0	0
SRR1804838	0.0750751	0	0.147601	0	0	0
SRR1909671	0.0750751	0	0.0745387	0	0	0
SRR2183683	0.0750751	0	0.0878229	0	0.242131	0
SRR2183684	0.0750751	0	0	0	0	0
SRR2183719	0.0750751	0	0.0738007	0	0.201776	0
SRR2183737	0.0750751	0	0.160886	0	0.121065	0
SRR3713806	0.0750751	0	0	0	0	0
ERR480541	0.0758258	0	0.095203	0	0.116223	0
ERR719631	0.0758258	0	0.223616	0	0.564972	0
ERR732792	0.0758258	0	0.0745387	0	0.225182	2
SRR1031091	0.0758258	0	0	0	0	0
SRR1031738	0.0758258	0	0	0	0	0
SRR1162496	0.0758258	0	0	0	0	0
SRR1162610	0.0758258	0	0	0	0.0807103	0
SRR1162620	0.0758258	0	0	0	0	0
SRR1162622	0.0758258	0	0.149077	0	0	0
SRR1166404	0.0758258	0	0	0	0	0
SRR1196454	0.0758258	0	0	0	0.163035	0
SRR1196495	0.0758258	0	0	0	0.0815174	0
SRR1196600	0.0758258	0	0	0	0	0
SRR1196609	0.0758258	0	0	0	0	0
SRR1197633	0.0758258	0	0.194096	0	0	0
SRR1197729	0.0758258	0	0	0	0	0
SRR1201430	0.0758258	0	0.149077	0	0.163035	0
SRR1211493	0.0758258	0	0	0	0.0815174	0
SRR1211508	0.0758258	0	0.149077	0	0	0
SRR1211515	0.0758258	0	0	0	0.0177563	0
SRR1211638	0.0758258	0	0	0	0	0
SRR1211680	0.0758258	0	0	0	0	0
SRR1212170	0.0758258	0	0.0184502	0	0	0
SRR1212217	0.0758258	0	0.0745387	0	0	0
SRR1212218	0.0758258	0	0	0	0	0
SRR1212266	0.0758258	0	0	0	0	0
SRR1212267	0.0758258	0	0.149077	0	0	0
SRR1212303	0.0758258	0	0	0	0.0984665	0
SRR1212546	0.0758258	0	0	0	0	0
SRR1212776	0.0758258	0	0.0915129	0	0	0
SRR1214034	0.0758258	0	0.147601	0	0	0
SRR1214490	0.0758258	0	0.219926	0	0.163035	0
SRR1214501	0.0758258	0	0.0708487	0	0	0
SRR1214515	0.0758258	0	0	0	0	0
SRR1214571	0.0758258	0	0	0	0.244552	0
SRR1214858	0.0758258	0	0	0	0.00968523	0
SRR1214887	0.0758258	0	0.0745387	0	0.556094	0
SRR1215011	0.0758258	0	0	0	0.326069	0
SRR1215550	0.0758258	0	0.223616	0	0.00484262	0
SRR1215560	0.0758258	0	0	0	0.326069	0
SRR1215581	0.0758258	0	0	0	0	0
SRR1215631	0.0758258	0	0	0	0	0
SRR1215669	0.0758258	0	0	0	0	0
SRR1215671	0.0758258	0	0	0	0.163035	0
SRR1215684	0.0758258	0	0.0745387	0	0.0912026	0
SRR1215689	0.0758258	0	0	0	0	0
SRR1215695	0.0758258	0	0	0	0	0
SRR1215717	0.0758258	0	0.0745387	0	0.151735	0
SRR1215733	0.0758258	0	0	0	0.163035	0
SRR1215859	0.0758258	0	0	0	0	0
SRR1215945	0.0758258	0	0	0	0.0637611	0
SRR1215955	0.0758258	0	0.149077	0	0	0
SRR1215970	0.0758258	0	0.149077	0	0	0
SRR1449483	0.0758258	0	0	0	0	0
SRR1449814	0.0758258	0	0.0745387	0	0	0
SRR1462721	0.0758258	0	0	0	0	0
SRR1462779	0.0758258	0	0	0	0	0
SRR1482518	0.0758258	0	0	0	0.0815174	0
SRR1490958	0.0758258	0	0	0	0	0
SRR1491006	0.0758258	0	0.484871	0	0	0
SRR1491007	0.0758258	0	0	0	0	0
